x,y,z,label
-0.047,-0.125,1.112,0
-0.032,-0.147,1.182,0
-0.04,-0.155,1.259,0
-0.048,-0.171,1.289,0
-0.032,-0.103,1.18,0
-0.039,-0.198,1.285,0
-0.036,-0.144,1.145,0
-0.031,-0.17,1.177,0
-0.043,-0.129,1.184,0
-0.035,-0.162,1.054,0
-0.043,-0.147,1.163,0
-0.044,-0.165,1.139,0
-0.044,-0.139,1.126,0
-0.044,-0.2,1.263,0
-0.049,-0.176,1.278,0
-0.048,-0.162,1.254,0
-0.04,-0.165,1.238,0
-0.041,-0.162,1.011,0
-0.043,-0.132,1.12,0
-0.033,-0.178,1.247,0
-0.036,-0.174,1.288,0
-0.049,-0.183,1.243,0
-0.041,-0.158,1.094,0
-0.093,-0.065,1.508,1
-0.049,-0.15,1.173,0
-0.045,-0.101,1.22,0
-0.044,-0.114,1.097,0
-0.034,-0.166,1.051,0
-0.04,-0.18,1.071,0
-0.039,-0.142,1.041,0
-0.037,-0.128,1.253,0
-0.047,-0.123,1.075,0
-0.034,-0.2,1.228,0
-0.042,-0.152,1.009,0
-0.032,-0.126,1.006,0
-0.031,-0.191,1.003,0
-0.043,-0.107,1.175,0
-0.04,-0.107,1.05,0
-0.039,-0.139,1.192,0
-0.039,-0.159,1.162,0
-0.067,0.033,1.996,1
-0.036,-0.174,1.046,0
-0.032,-0.187,1.203,0
-0.041,-0.143,1.287,0
-0.045,-0.195,1.048,0
-0.041,-0.161,1.05,0
-0.034,-0.175,1.082,0
-0.048,-0.186,1.229,0
-0.033,-0.154,1.199,0
-0.032,-0.123,1.045,0
-0.033,-0.11,1.061,0
-0.048,-0.197,1.257,0
-0.039,-0.165,1.276,0
-0.031,-0.114,1.162,0
-0.036,-0.187,1.103,0
-0.05,-0.122,1.274,0
-0.038,-0.148,1.116,0
-0.031,-0.117,1.271,0
-0.046,-0.183,1.219,0
-0.043,-0.125,1.02,0
-0.04,-0.172,1.153,0
-0.049,-0.191,1.261,0
-0.039,-0.151,1.298,0
-0.048,-0.116,1.299,0
-0.049,-0.178,1.186,0
-0.04,-0.176,1.123,0
-0.042,-0.174,1.166,0
-0.031,-0.125,1.218,0
-0.046,-0.104,1.066,0
-0.031,-0.146,1.081,0
-0.039,-0.107,1.187,0
-0.05,-0.117,1.097,0
-0.049,-0.12,1.273,0
-0.04,-0.131,1.164,0
-0.046,-0.124,1.148,0
-0.035,-0.139,1.286,0
-0.033,-0.159,1.287,0
-0.043,-0.127,1.125,0
-0.046,-0.137,1.229,0
-0.046,-0.198,1.191,0
-0.031,-0.1,1.04,0
-0.038,-0.106,1.0,0
-0.043,-0.121,1.06,0
-0.046,-0.127,1.174,0
-0.035,-0.185,1.035,0
-0.047,-0.155,1.128,0
-0.032,-0.192,1.194,0
-0.042,-0.183,1.164,0
-0.035,-0.134,1.065,0
-0.039,-0.172,1.149,0
-0.048,-0.142,1.133,0
-0.045,-0.109,1.293,0
-0.05,-0.11,1.265,0
-0.037,-0.111,1.136,0
-0.042,-0.183,1.217,0
-0.049,-0.122,1.089,0
-0.031,-0.169,1.261,0
-0.044,-0.185,1.078,0
-0.042,-0.165,1.226,0
-0.036,-0.122,1.13,0
-0.033,-0.192,1.163,0
-0.033,-0.134,1.004,0
-0.036,-0.186,1.2,0
-0.046,-0.162,1.279,0
-0.045,-0.183,1.163,0
-0.041,-0.168,1.26,0
-0.049,-0.159,1.029,0
-0.045,-0.169,1.248,0
-0.037,-0.171,1.014,0
-0.038,-0.156,1.142,0
-0.041,-0.102,1.288,0
-0.035,-0.114,1.069,0
-0.047,-0.14,1.224,0
-0.037,-0.185,1.038,0
-0.049,-0.114,1.03,0
-0.035,-0.103,1.054,0
-0.03,-0.107,1.108,0
-0.031,-0.177,1.109,0
-0.049,-0.175,1.256,0
-0.036,-0.178,1.236,0
-0.039,-0.165,1.109,0
-0.031,-0.168,1.12,0
-0.043,-0.198,1.274,0
-0.034,-0.103,1.075,0
-0.045,-0.123,1.288,0
-0.038,-0.137,1.151,0
-0.047,-0.181,1.006,0
-0.035,-0.146,1.022,0
-0.034,-0.192,1.184,0
-0.041,-0.127,1.218,0
-0.04,-0.184,1.136,0
-0.037,-0.106,1.189,0
-0.037,-0.137,1.13,0
-0.041,-0.196,1.061,0
-0.046,-0.16,1.251,0
-0.033,-0.142,1.013,0
-0.047,-0.111,1.052,0
-0.038,-0.181,1.244,0
-0.048,-0.188,1.215,0
-0.044,-0.113,1.199,0
-0.036,-0.189,1.251,0
-0.036,-0.154,1.275,0
-0.035,-0.167,1.098,0
-0.043,-0.116,1.025,0
-0.033,-0.13,1.024,0
-0.049,-0.116,1.063,0
-0.033,-0.176,1.192,0
-0.033,-0.175,1.007,0
-0.031,-0.185,1.297,0
-0.046,-0.127,1.07,0
-0.045,-0.135,1.018,0
-0.04,-0.106,1.218,0
-0.038,-0.157,1.083,0
-0.033,-0.183,1.03,0
-0.037,-0.194,1.175,0
-0.035,-0.151,1.101,0
-0.034,-0.179,1.013,0
-0.042,-0.167,1.094,0
-0.047,-0.162,1.134,0
-0.046,-0.147,1.11,0
-0.036,-0.141,1.03,0
-0.045,-0.102,1.059,0
-0.032,-0.15,1.172,0
-0.032,-0.121,1.099,0
-0.03,-0.185,1.035,0
-0.032,-0.173,1.114,0
-0.042,-0.177,1.089,0
-0.047,-0.115,1.175,0
-0.049,-0.159,1.015,0
-0.035,-0.122,1.153,0
-0.036,-0.141,1.289,0
-0.032,-0.156,1.028,0
-0.035,-0.136,1.249,0
-0.042,-0.128,1.107,0
-0.048,-0.16,1.292,0
-0.045,-0.105,1.298,0
-0.047,-0.175,1.283,0
-0.041,-0.193,1.081,0
-0.037,-0.149,1.214,0
-0.032,-0.125,1.109,0
-0.039,-0.2,1.295,0
-0.044,-0.11,1.044,0
-0.047,-0.102,1.058,0
-0.031,-0.11,1.242,0
-0.04,-0.128,1.235,0
-0.044,-0.129,1.136,0
-0.036,-0.167,1.085,0
-0.04,-0.127,1.192,0
-0.044,-0.192,1.108,0
-0.045,-0.145,1.093,0
-0.038,-0.156,1.047,0
-0.048,-0.197,1.152,0
-0.034,-0.172,1.027,0
-0.034,-0.165,1.235,0
-0.037,-0.17,1.178,0
-0.03,-0.179,1.264,0
-0.035,-0.121,1.14,0
-0.034,-0.151,1.06,0
-0.04,-0.137,1.064,0
-0.048,-0.18,1.296,0
-0.032,-0.179,1.128,0
-0.038,-0.12,1.123,0
-0.048,-0.165,1.021,0
-0.038,-0.13,1.196,0
-0.041,-0.106,1.186,0
-0.032,-0.189,1.094,0
-0.048,-0.11,1.272,0
-0.04,-0.145,1.017,0
-0.039,-0.164,1.109,0
-0.037,-0.195,1.138,0
-0.046,-0.105,1.024,0
-0.046,-0.16,1.22,0
-0.046,-0.17,1.011,0
-0.041,-0.143,1.048,0
-0.044,-0.152,1.053,0
-0.044,-0.191,1.085,0
-0.035,-0.188,1.088,0
-0.039,-0.13,1.185,0
-0.042,-0.116,1.021,0
-0.05,-0.196,1.061,0
-0.038,-0.18,1.267,0
-0.039,-0.151,1.136,0
-0.048,-0.146,1.051,0
-0.043,-0.188,1.111,0
-0.049,-0.132,1.213,0
-0.035,-0.164,1.157,0
-0.045,-0.152,1.155,0
-0.039,-0.118,1.224,0
-0.032,-0.183,1.172,0
-0.042,-0.168,1.044,0
-0.034,-0.18,1.024,0
-0.036,-0.176,1.058,0
-0.033,-0.12,1.255,0
-0.044,-0.182,1.039,0
-0.031,-0.126,1.254,0
-0.034,-0.134,1.203,0
-0.032,-0.156,1.083,0
-0.031,-0.183,1.046,0
-0.041,-0.188,1.147,0
-0.042,-0.101,1.242,0
-0.031,-0.161,1.022,0
-0.04,-0.159,1.296,0
-0.038,-0.16,1.049,0
-0.049,-0.149,1.128,0
-0.041,-0.108,1.253,0
-0.044,-0.13,1.12,0
-0.046,-0.138,1.098,0
-0.035,-0.108,1.138,0
-0.048,-0.106,1.105,0
-0.048,-0.146,1.116,0
-0.04,-0.144,1.089,0
-0.034,-0.161,1.222,0
-0.047,-0.182,1.136,0
-0.037,-0.118,1.106,0
-0.042,-0.156,1.031,0
-0.043,-0.144,1.011,0
-0.039,-0.153,1.132,0
-0.043,-0.182,1.106,0
-0.048,-0.176,1.271,0
-0.044,-0.116,1.203,0
-0.045,-0.173,1.049,0
-0.038,-0.182,1.153,0
-0.036,-0.148,1.213,0
-0.043,-0.174,1.232,0
-0.04,-0.188,1.079,0
-0.049,-0.121,1.16,0
-0.037,-0.117,1.083,0
-0.043,-0.183,1.074,0
-0.039,-0.119,1.266,0
-0.04,-0.123,1.286,0
-0.044,-0.181,1.298,0
-0.041,-0.183,1.203,0
-0.047,-0.137,1.146,0
-0.032,-0.107,1.192,0
-0.031,-0.191,1.175,0
-0.045,-0.153,1.223,0
-0.03,-0.135,1.269,0
-0.041,-0.175,1.061,0
-0.034,-0.113,1.206,0
-0.049,-0.193,1.188,0
-0.041,-0.143,1.141,0
-0.046,-0.173,1.153,0
-0.042,-0.195,1.06,0
-0.041,-0.155,1.04,0
-0.047,-0.183,1.127,0
-0.045,-0.104,1.016,0
-0.036,-0.142,1.013,0
-0.048,-0.188,1.055,0
-0.039,-0.169,1.221,0
-0.032,-0.109,1.076,0
-0.034,-0.14,1.273,0
-0.048,-0.138,1.282,0
-0.031,-0.157,1.277,0
-0.034,-0.155,1.033,0
-0.033,-0.156,1.293,0
-0.032,-0.14,1.056,0
-0.031,-0.151,1.185,0
-0.037,-0.196,1.214,0
-0.034,-0.182,1.268,0
-0.046,-0.125,1.201,0
-0.048,-0.175,1.046,0
-0.031,-0.128,1.238,0
-0.034,-0.104,1.232,0
-0.046,-0.154,1.269,0
-0.039,-0.165,1.086,0
-0.034,-0.182,1.081,0
-0.036,-0.123,1.277,0
-0.042,-0.171,1.14,0
-0.039,-0.187,1.002,0
-0.041,-0.138,1.096,0
-0.05,-0.174,1.152,0
-0.047,-0.119,1.062,0
-0.04,-0.1,1.258,0
-0.041,-0.163,1.206,0
-0.03,-0.18,1.194,0
-0.045,-0.149,1.125,0
-0.034,-0.174,1.273,0
-0.048,-0.1,1.242,0
-0.046,-0.188,1.22,0
-0.035,-0.132,1.016,0
-0.041,-0.139,1.153,0
-0.035,-0.162,1.223,0
-0.037,-0.137,1.257,0
-0.042,-0.165,1.147,0
-0.031,-0.161,1.118,0
-0.035,-0.106,1.115,0
-0.04,-0.117,1.252,0
-0.039,-0.168,1.191,0
-0.045,-0.193,1.281,0
-0.039,-0.193,1.179,0
-0.045,-0.14,1.168,0
-0.036,-0.17,1.125,0
-0.039,-0.179,1.232,0
-0.034,-0.172,1.236,0
-0.043,-0.108,1.144,0
-0.04,-0.144,1.042,0
-0.035,-0.197,1.217,0
-0.048,-0.175,1.209,0
-0.034,-0.125,1.134,0
-0.038,-0.136,1.147,0
-0.047,-0.132,1.273,0
-0.047,-0.184,1.205,0
-0.046,-0.169,1.009,0
-0.034,-0.143,1.131,0
-0.036,-0.119,1.065,0
-0.03,-0.193,1.013,0
-0.044,-0.105,1.114,0
-0.048,-0.154,1.173,0
-0.045,-0.11,1.12,0
-0.049,-0.187,1.051,0
-0.033,-0.168,1.222,0
-0.049,-0.1,1.067,0
-0.049,-0.169,1.296,0
-0.038,-0.123,1.293,0
-0.04,-0.135,1.065,0
-0.047,-0.107,1.099,0
-0.049,-0.131,1.219,0
-0.044,-0.107,1.164,0
-0.038,-0.173,1.074,0
-0.043,-0.129,1.268,0
-0.039,-0.122,1.035,0
-0.04,-0.122,1.014,0
-0.04,-0.151,1.004,0
-0.034,-0.119,1.13,0
-0.046,-0.129,1.283,0
-0.036,-0.121,1.291,0
-0.032,-0.188,1.21,0
-0.049,-0.17,1.064,0
-0.043,-0.121,1.159,0
-0.034,-0.136,1.113,0
-0.048,-0.122,1.097,0
-0.04,-0.184,1.236,0
-0.032,-0.152,1.27,0
-0.047,-0.146,1.164,0
-0.039,-0.182,1.25,0
-0.04,-0.105,1.18,0
-0.048,-0.176,1.075,0
-0.038,-0.108,1.112,0
-0.035,-0.193,1.161,0
-0.03,-0.138,1.006,0
-0.042,-0.148,1.28,0
-0.035,-0.105,1.239,0
-0.047,-0.168,1.19,0
-0.034,-0.142,1.132,0
-0.034,-0.156,1.12,0
-0.034,-0.192,1.051,0
-0.041,-0.15,1.176,0
-0.031,-0.193,1.092,0
-0.036,-0.124,1.149,0
-0.036,-0.104,1.01,0
-0.031,-0.156,1.222,0
-0.08,-0.113,1.052,1
-0.045,-0.159,1.265,0
-0.043,-0.179,1.201,0
-0.048,-0.196,1.14,0
-0.048,-0.134,1.11,0
-0.047,-0.145,1.011,0
-0.031,-0.123,1.265,0
-0.047,-0.181,1.073,0
-0.041,-0.103,1.29,0
-0.033,-0.14,1.252,0
-0.037,-0.121,1.04,0
-0.047,-0.187,1.15,0
-0.042,-0.117,1.119,0
-0.039,-0.185,1.067,0
-0.044,-0.143,1.23,0
-0.044,-0.126,1.085,0
-0.039,-0.107,1.009,0
-0.037,-0.11,1.088,0
-0.044,-0.1,1.117,0
-0.036,-0.18,1.039,0
-0.042,-0.175,1.157,0
-0.033,-0.183,1.03,0
-0.047,-0.136,1.266,0
-0.037,-0.197,1.248,0
-0.037,-0.111,1.141,0
-0.046,-0.196,1.186,0
-0.033,-0.199,1.298,0
-0.043,-0.162,1.267,0
-0.043,-0.106,1.276,0
-0.031,-0.168,1.241,0
-0.04,-0.143,1.076,0
-0.03,-0.192,1.088,0
-0.034,-0.189,1.096,0
-0.031,-0.14,1.109,0
-0.031,-0.155,1.086,0
-0.045,-0.188,1.131,0
-0.032,-0.158,1.147,0
-0.032,-0.151,1.08,0
-0.044,-0.144,1.243,0
-0.032,-0.144,1.021,0
-0.044,-0.175,1.059,0
-0.043,-0.125,1.104,0
-0.049,-0.18,1.121,0
-0.033,-0.176,1.235,0
-0.03,-0.192,1.283,0
-0.04,-0.158,1.056,0
-0.035,-0.19,1.102,0
-0.038,-0.183,1.073,0
-0.035,-0.113,1.108,0
-0.045,-0.136,1.258,0
-0.035,-0.171,1.153,0
-0.048,-0.18,1.227,0
-0.038,-0.171,1.297,0
-0.036,-0.159,1.289,0
-0.042,-0.194,1.3,0
-0.03,-0.181,1.133,0
-0.033,-0.115,1.255,0
-0.04,-0.196,1.017,0
-0.041,-0.155,1.211,0
-0.036,-0.114,1.183,0
-0.047,-0.131,1.207,0
-0.038,-0.178,1.131,0
-0.048,-0.106,1.251,0
-0.036,-0.129,1.038,0
-0.049,-0.197,1.043,0
-0.036,-0.147,1.144,0
-0.035,-0.158,1.2,0
-0.034,-0.121,1.022,0
-0.049,-0.112,1.043,0
-0.042,-0.181,1.222,0
-0.033,-0.143,1.298,0
-0.044,-0.198,1.204,0
-0.047,-0.165,1.145,0
-0.032,-0.154,1.188,0
-0.049,-0.13,1.075,0
-0.036,-0.14,1.049,0
-0.045,-0.194,1.147,0
-0.014,-0.002,1.686,1
-0.041,-0.166,1.23,0
-0.043,-0.121,1.043,0
-0.04,-0.141,1.238,0
-0.034,-0.115,1.045,0
-0.031,-0.193,1.041,0
-0.034,-0.109,1.224,0
-0.04,-0.158,1.144,0
-0.041,-0.128,1.067,0
-0.047,-0.175,1.272,0
-0.035,-0.161,1.156,0
-0.038,-0.139,1.206,0
-0.039,-0.149,1.084,0
-0.044,-0.171,1.294,0
-0.042,-0.183,1.276,0
-0.05,-0.197,1.294,0
-0.035,-0.169,1.144,0
-0.043,-0.104,1.099,0
-0.041,-0.185,1.161,0
-0.045,-0.196,1.045,0
-0.043,-0.129,1.074,0
-0.042,-0.177,1.028,0
-0.031,-0.139,1.268,0
-0.036,-0.148,1.019,0
-0.039,-0.126,1.156,0
-0.041,-0.18,1.297,0
-0.047,-0.174,1.266,0
-0.033,-0.105,1.25,0
-0.036,-0.138,1.251,0
-0.039,-0.195,1.28,0
-0.039,-0.11,1.013,0
-0.03,-0.142,1.273,0
-0.036,-0.135,1.011,0
-0.044,-0.103,1.093,0
-0.045,-0.13,1.241,0
-0.036,-0.197,1.126,0
-0.05,-0.176,1.232,0
-0.037,-0.168,1.235,0
-0.045,-0.187,1.166,0
-0.032,-0.172,1.124,0
-0.038,-0.109,1.207,0
-0.036,-0.15,1.126,0
-0.042,-0.129,1.026,0
-0.038,-0.123,1.004,0
-0.034,-0.104,1.259,0
-0.044,-0.141,1.134,0
-0.043,-0.157,1.206,0
-0.045,-0.164,1.203,0
-0.04,-0.189,1.009,0
-0.036,-0.186,1.091,0
-0.034,-0.137,1.137,0
-0.035,-0.194,1.253,0
-0.035,-0.192,1.212,0
-0.033,-0.153,1.053,0
-0.038,-0.156,1.276,0
-0.037,-0.154,1.203,0
-0.049,-0.184,1.058,0
-0.034,-0.171,1.281,0
-0.047,-0.196,1.108,0
-0.031,-0.116,1.025,0
-0.042,-0.199,1.191,0
-0.03,-0.158,1.011,0
-0.039,-0.108,1.254,0
-0.039,-0.154,1.116,0
-0.047,-0.179,1.133,0
-0.048,-0.1,1.121,0
-0.043,-0.112,1.293,0
-0.034,-0.115,1.152,0
-0.035,-0.135,1.296,0
-0.033,-0.124,1.164,0
-0.035,-0.19,1.18,0
-0.045,-0.105,1.064,0
-0.032,-0.145,1.133,0
-0.038,-0.144,1.015,0
-0.041,-0.123,1.014,0
-0.039,-0.145,1.044,0
-0.039,-0.123,1.216,0
-0.045,-0.153,1.119,0
-0.035,-0.152,1.119,0
-0.045,-0.124,1.175,0
-0.035,-0.116,1.224,0
-0.05,-0.113,1.055,0
-0.036,-0.136,1.042,0
-0.04,-0.15,1.128,0
-0.038,-0.162,1.202,0
-0.037,-0.183,1.203,0
-0.036,-0.197,1.052,0
-0.043,-0.101,1.207,0
-0.03,-0.113,1.223,0
-0.031,-0.148,1.039,0
-0.043,-0.162,1.099,0
-0.038,-0.198,1.01,0
-0.042,-0.179,1.202,0
-0.033,-0.131,1.107,0
-0.031,-0.135,1.16,0
-0.045,-0.111,1.106,0
-0.032,-0.127,1.049,0
-0.043,-0.137,1.041,0
-0.038,-0.14,1.014,0
-0.046,-0.137,1.207,0
-0.032,-0.149,1.098,0
-0.034,-0.132,1.012,0
-0.042,-0.169,1.089,0
-0.037,-0.182,1.125,0
-0.035,-0.194,1.227,0
-0.039,-0.158,1.176,0
-0.031,-0.17,1.135,0
-0.032,-0.164,1.276,0
-0.04,-0.145,1.299,0
-0.045,-0.155,1.119,0
-0.046,-0.149,1.155,0
-0.034,-0.185,1.219,0
-0.049,-0.195,1.089,0
-0.035,-0.196,1.268,0
-0.033,-0.151,1.004,0
-0.089,-0.017,1.139,1
-0.037,-0.162,1.264,0
-0.045,-0.168,1.153,0
-0.034,-0.137,1.038,0
-0.039,-0.156,1.176,0
-0.045,-0.113,1.195,0
-0.047,-0.18,1.027,0
-0.037,-0.146,1.058,0
-0.05,-0.18,1.29,0
-0.05,-0.19,1.18,0
-0.036,-0.158,1.128,0
-0.05,-0.173,1.268,0
-0.031,-0.164,1.276,0
-0.049,-0.105,1.114,0
-0.032,-0.191,1.197,0
-0.038,-0.142,1.242,0
-0.038,-0.145,1.299,0
-0.049,-0.134,1.165,0
-0.048,-0.176,1.11,0
-0.032,-0.131,1.29,0
-0.039,-0.151,1.248,0
-0.038,-0.189,1.278,0
-0.034,-0.137,1.093,0
-0.049,-0.152,1.087,0
-0.031,-0.128,1.077,0
-0.033,-0.161,1.155,0
-0.03,-0.151,1.077,0
-0.034,-0.114,1.13,0
-0.032,-0.184,1.185,0
-0.043,-0.189,1.025,0
-0.031,-0.154,1.14,0
-0.045,-0.194,1.244,0
-0.031,-0.153,1.108,0
-0.041,-0.124,1.162,0
-0.032,-0.159,1.065,0
-0.036,-0.139,1.266,0
-0.043,-0.154,1.166,0
-0.032,-0.169,1.181,0
-0.038,-0.155,1.078,0
-0.037,-0.135,1.14,0
-0.042,-0.2,1.036,0
-0.044,-0.146,1.176,0
-0.037,-0.199,1.07,0
-0.046,-0.142,1.049,0
-0.049,-0.153,1.194,0
-0.032,-0.183,1.029,0
-0.03,-0.172,1.255,0
-0.042,-0.182,1.023,0
-0.035,-0.135,1.223,0
-0.044,-0.121,1.109,0
-0.049,-0.13,1.241,0
-0.047,-0.139,1.06,0
-0.049,-0.112,1.11,0
-0.042,-0.136,1.044,0
-0.046,-0.171,1.278,0
-0.042,-0.162,1.092,0
-0.049,-0.115,1.046,0
-0.036,-0.146,1.141,0
-0.042,-0.161,1.227,0
-0.044,-0.112,1.244,0
-0.043,-0.102,1.162,0
-0.044,-0.166,1.231,0
-0.047,-0.144,1.277,0
-0.037,-0.151,1.285,0
-0.041,-0.149,1.173,0
-0.052,-0.273,0.625,1
-0.038,-0.162,1.176,0
-0.043,-0.141,1.225,0
-0.032,-0.168,1.227,0
-0.04,-0.116,1.056,0
-0.049,-0.183,1.137,0
-0.032,-0.155,1.105,0
-0.033,-0.128,1.073,0
-0.046,-0.168,1.172,0
-0.049,-0.128,1.134,0
-0.048,-0.115,1.245,0
-0.031,-0.179,1.211,0
-0.045,-0.147,1.118,0
-0.043,-0.146,1.244,0
-0.043,-0.103,1.036,0
-0.034,-0.161,1.217,0
-0.041,-0.122,1.212,0
-0.047,-0.181,1.033,0
-0.033,-0.147,1.064,0
-0.014,-0.049,0.855,1
-0.044,-0.141,1.271,0
-0.04,-0.131,1.299,0
-0.038,-0.176,1.263,0
-0.035,-0.104,1.079,0
-0.034,-0.125,1.139,0
-0.039,-0.108,1.006,0
-0.031,-0.132,1.284,0
-0.039,-0.137,1.284,0
-0.043,-0.126,1.142,0
-0.034,-0.198,1.143,0
-0.049,-0.11,1.115,0
-0.047,-0.186,1.034,0
-0.04,-0.113,1.068,0
-0.036,-0.168,1.246,0
-0.034,-0.103,1.109,0
-0.039,-0.132,1.29,0
-0.043,-0.127,1.015,0
-0.046,-0.162,1.063,0
-0.043,-0.174,1.064,0
-0.033,-0.193,1.292,0
-0.037,-0.167,1.193,0
-0.03,-0.101,1.19,0
-0.043,-0.102,1.207,0
-0.032,-0.188,1.106,0
-0.034,-0.121,1.032,0
-0.033,-0.148,1.154,0
-0.043,-0.163,1.11,0
-0.036,-0.115,1.179,0
-0.046,-0.162,1.268,0
-0.038,-0.142,1.276,0
-0.037,-0.159,1.234,0
-0.041,-0.144,1.169,0
-0.035,-0.126,1.242,0
-0.031,-0.118,1.05,0
-0.033,-0.185,1.213,0
-0.031,-0.14,1.133,0
-0.041,-0.198,1.055,0
-0.05,-0.194,1.073,0
-0.046,-0.159,1.273,0
-0.045,-0.135,1.244,0
-0.035,-0.153,1.279,0
-0.036,-0.199,1.123,0
-0.033,-0.106,1.236,0
-0.044,-0.164,1.175,0
-0.04,-0.129,1.068,0
-0.044,-0.103,1.177,0
-0.049,-0.136,1.27,0
-0.042,-0.162,1.299,0
-0.037,-0.196,1.229,0
-0.047,-0.118,1.071,0
-0.045,-0.191,1.168,0
-0.049,-0.185,1.289,0
-0.041,-0.128,1.22,0
-0.036,-0.164,1.189,0
-0.047,-0.134,1.138,0
-0.042,-0.153,1.022,0
-0.044,-0.117,1.041,0
-0.031,-0.176,1.024,0
-0.032,-0.199,1.01,0
-0.044,-0.198,1.251,0
-0.036,-0.143,1.063,0
-0.044,-0.168,1.228,0
-0.038,-0.152,1.04,0
-0.042,-0.105,1.293,0
-0.043,-0.194,1.298,0
-0.041,-0.166,1.079,0
-0.049,-0.157,1.276,0
-0.033,-0.156,1.02,0
-0.031,-0.191,1.017,0
-0.041,-0.161,1.139,0
-0.049,-0.14,1.059,0
-0.044,-0.108,1.083,0
-0.031,-0.156,1.093,0
-0.043,-0.134,1.229,0
-0.034,-0.144,1.187,0
-0.038,-0.137,1.267,0
-0.048,-0.186,1.07,0
-0.042,-0.181,1.12,0
-0.05,-0.125,1.276,0
-0.037,-0.197,1.275,0
-0.031,-0.163,1.179,0
-0.031,-0.172,1.095,0
-0.047,-0.115,1.019,0
-0.045,-0.167,1.161,0
-0.049,-0.145,1.159,0
-0.041,-0.197,1.176,0
-0.041,-0.175,1.048,0
-0.044,-0.189,1.187,0
-0.05,-0.121,1.032,0
-0.03,-0.175,1.21,0
-0.044,-0.189,1.17,0
-0.036,-0.171,1.128,0
-0.031,-0.188,1.167,0
-0.034,-0.166,1.04,0
-0.03,-0.164,1.106,0
-0.044,-0.178,1.297,0
-0.035,-0.194,1.051,0
-0.044,-0.158,1.012,0
-0.043,-0.139,1.2,0
-0.041,-0.127,1.265,0
-0.031,-0.187,1.091,0
-0.041,-0.11,1.042,0
-0.032,-0.148,1.083,0
-0.03,-0.117,1.125,0
-0.043,-0.151,1.262,0
-0.04,-0.185,1.257,0
-0.05,-0.168,1.199,0
-0.039,-0.131,1.05,0
-0.036,-0.159,1.013,0
-0.039,-0.19,1.101,0
-0.044,-0.116,1.095,0
-0.04,-0.193,1.031,0
-0.039,-0.175,1.186,0
-0.046,-0.169,1.247,0
-0.038,-0.185,1.124,0
-0.043,-0.106,1.222,0
-0.036,-0.144,1.228,0
-0.05,-0.129,1.09,0
-0.034,-0.132,1.299,0
-0.049,-0.19,1.244,0
-0.03,-0.132,1.224,0
-0.033,-0.121,1.176,0
-0.04,-0.12,1.294,0
-0.049,-0.127,1.147,0
-0.038,-0.13,1.29,0
-0.043,-0.18,1.223,0
-0.044,-0.104,1.105,0
-0.045,-0.123,1.29,0
-0.036,-0.132,1.243,0
-0.048,-0.177,1.124,0
-0.034,-0.115,1.036,0
-0.034,-0.134,1.185,0
-0.034,-0.138,1.166,0
-0.042,-0.182,1.146,0
-0.045,-0.156,1.235,0
-0.039,-0.124,1.202,0
-0.045,-0.12,1.202,0
-0.038,-0.174,1.072,0
-0.045,-0.191,1.1,0
-0.037,-0.133,1.094,0
-0.037,-0.178,1.296,0
-0.037,-0.155,1.026,0
-0.04,-0.183,1.066,0
-0.04,-0.15,1.091,0
-0.045,-0.105,1.163,0
-0.039,-0.178,1.285,0
-0.044,-0.173,1.299,0
-0.048,-0.143,1.018,0
-0.043,-0.141,1.27,0
-0.032,-0.188,1.201,0
-0.037,-0.148,1.175,0
-0.046,-0.164,1.161,0
-0.038,-0.13,1.217,0
-0.043,-0.151,1.073,0
-0.046,-0.162,1.241,0
-0.038,-0.169,1.248,0
-0.039,-0.19,1.081,0
-0.039,-0.199,1.215,0
-0.048,-0.184,1.228,0
-0.047,-0.133,1.174,0
-0.049,-0.174,1.074,0
-0.034,-0.185,1.288,0
-0.035,-0.165,1.229,0
-0.048,-0.18,1.126,0
-0.03,-0.189,1.245,0
-0.044,-0.146,1.055,0
-0.042,-0.19,1.136,0
-0.041,-0.186,1.021,0
-0.045,-0.121,1.217,0
-0.044,-0.122,1.272,0
-0.045,-0.187,1.167,0
-0.046,-0.174,1.149,0
-0.03,-0.179,1.078,0
-0.035,-0.162,1.028,0
-0.036,-0.141,1.043,0
-0.045,-0.159,1.284,0
-0.03,-0.154,1.032,0
-0.037,-0.118,1.248,0
-0.032,-0.157,1.288,0
-0.038,-0.125,1.241,0
-0.044,-0.154,1.261,0
-0.047,-0.168,1.214,0
-0.047,-0.121,1.002,0
-0.035,-0.175,1.071,0
-0.038,-0.112,1.297,0
-0.05,-0.148,1.229,0
-0.04,-0.152,1.272,0
-0.046,-0.178,1.164,0
-0.037,-0.186,1.162,0
-0.048,-0.151,1.064,0
-0.038,-0.19,1.12,0
-0.038,-0.147,1.191,0
-0.044,-0.172,1.047,0
-0.048,-0.17,1.191,0
-0.033,-0.137,1.268,0
-0.036,-0.137,1.053,0
-0.043,-0.105,1.042,0
-0.033,-0.149,1.25,0
-0.035,-0.12,1.25,0
-0.037,-0.146,1.139,0
-0.036,-0.135,1.039,0
-0.039,-0.112,1.042,0
-0.046,-0.186,1.157,0
-0.049,-0.145,1.251,0
-0.093,-0.139,0.909,1
-0.041,-0.134,1.261,0
